surah,verse,local,ref1,ref2,arabic,raw_best_similarity,sn_sim_ref1,sn_sim_ref2,style_normalized_similarity,classification
48,16,Qul lil'mukhallafīna mina l-aʿrābi satud'ʿawna ilā qawmin ulī basin shadīdin tuqātilūnahum aw yus'limūna fa-in tuṭīʿū yu'tikumu l-lahu ajran ḥasanaw-wa-in tatawallaw kamā tawallaytum min qablu yuʿadhib'kum ʿadhāban alīman,Qul lilmukhallafeena minal A'raabi satud'awna ilaa qawmin ulee baasin shadeedin tuqaati loonahum aw yuslimoona fa in tutee'oo yu'tikumul laahu ajran hasananw wa in tatawallaw kamaa tawallaitum min qablu yu'azzibkum 'azaaban aleemaa,Qul lilmukhallafeena mina al-aAArabisatudAAawna ila qawmin olee ba/sin shadeedin tuqatiloonahumaw yuslimoona fa-in tuteeAAoo yu/tikumu Allahuajran hasanan wa-in tatawallaw kama tawallaytum minqablu yuAAaththibkum AAathaban aleema,قُل لِّلْمُخَلَّفِينَ مِنَ ٱلْأَعْرَابِ سَتُدْعَوْنَ إِلَىٰ قَوْمٍ أُو۟لِى بَأْسٍۢ شَدِيدٍۢ تُقَٰتِلُونَهُمْ أَوْ يُسْلِمُونَ ۖ فَإِن تُطِيعُوا۟ يُؤْتِكُمُ ٱللَّهُ أَجْرًا حَسَنًۭا ۖ وَإِن تَتَوَلَّوْا۟ كَمَا تَوَلَّيْتُم مِّن قَبْلُ يُعَذِّبْكُمْ عَذَابًا أَلِيمًۭا,0.4213,0.4766,0.3036,0.4766,REAL_ERROR
48,17,Laysa ʿalā l-aʿmā ḥarajuw-walā ʿalā l-aʿraji ḥarajuw-walā ʿalā l-marīḍi ḥarajuw-waman yuṭiʿi l-laha warasūlahu yud'khil'hu jannātin tajrī min taḥtihā l-anhāru wamay-yatawalla yuʿadhib'hu ʿadhāban alīman,Laisa 'alal a'maa harajunw wa laa 'alal a'raji harajunw wa laa 'alal mareedi haraj' wa many yutil'il laaha wa Rasoolahoo yudkhilhu jannaatin tajree min tahtihal anhaaru wa many yatawalla yu'azzibhu 'azaaban aleemaa,Laysa AAala al-aAAma harajunwala AAala al-aAAraji harajun walaAAala almareedi harajun waman yutiAAiAllaha warasoolahu yudkhilhu jannatin tajree min tahtihaal-anharu waman yatawalla yuAAaththibhu AAathabanaleema,لَّيْسَ عَلَى ٱلْأَعْمَىٰ حَرَجٌۭ وَلَا عَلَى ٱلْأَعْرَجِ حَرَجٌۭ وَلَا عَلَى ٱلْمَرِيضِ حَرَجٌۭ ۗ وَمَن يُطِعِ ٱللَّهَ وَرَسُولَهُۥ يُدْخِلْهُ جَنَّٰتٍۢ تَجْرِى مِن تَحْتِهَا ٱلْأَنْهَٰرُ ۖ وَمَن يَتَوَلَّ يُعَذِّبْهُ عَذَابًا أَلِيمًۭا,0.2184,0.1769,0.2255,0.2255,REAL_ERROR
48,25,Humu alladhīna kafarū waṣaddūkum ʿani l-masjidi l-ḥarāmi wal-hadya maʿkūfan ay-yablugha maḥillahu walawlā rijālum-mu'minūna wanisāom-mu'minātun lam taʿlamūhum an taṭaūhum fatuṣībakum min'hum maʿarratun bighayri ʿil'mil-liyud'khila l-lahu fī raḥmatihi may-yashāu law tazayyalū laʿadhabnā alladhīna kafarū min'hum ʿadhāban alīman,Humul lazeena kafaroo wa saddookum 'anil-Masjidil-Haraami walhadya ma'koofan any yablugha mahillah; wa law laa rijaalum mu'minoona wa nisaaa'um mu'minaatul lam ta'lamoohum an tata'oohum fatuseebakum minhum ma'arratum bighairi 'ilmin liyud khilal laahu fee rahmatihee many yashaaa'; law tazayyaloo la'azzabnal lazeena kafaroo minhum 'azaaban aleema,Humu allatheena kafaroo wasaddookumAAani almasjidi alharami walhadyamaAAkoofan an yablugha mahillahu walawla rijalunmu/minoona wanisaon mu/minatun lam taAAlamoohum antataoohum fatuseebakum minhum maAAarratun bighayriAAilmin liyudkhila Allahu fee rahmatihi man yashaolaw tazayyaloo laAAaththabna allatheenakafaroo minhum AAathaban aleema,هُمُ ٱلَّذِينَ كَفَرُوا۟ وَصَدُّوكُمْ عَنِ ٱلْمَسْجِدِ ٱلْحَرَامِ وَٱلْهَدْىَ مَعْكُوفًا أَن يَبْلُغَ مَحِلَّهُۥ ۚ وَلَوْلَا رِجَالٌۭ مُّؤْمِنُونَ وَنِسَآءٌۭ مُّؤْمِنَٰتٌۭ لَّمْ تَعْلَمُوهُمْ أَن تَطَـُٔوهُمْ فَتُصِيبَكُم مِّنْهُم مَّعَرَّةٌۢ بِغَيْرِ عِلْمٍۢ ۖ لِّيُدْخِلَ ٱللَّهُ فِى رَحْمَتِهِۦ مَن يَشَآءُ ۚ لَوْ تَزَيَّلُوا۟ لَعَذَّبْنَا ٱلَّذِينَ كَفَرُوا۟ مِنْهُمْ عَذَابًا أَلِيمًا,0.2383,0.1323,0.2394,0.2394,REAL_ERROR
48,26,Idh jaʿala alladhīna kafarū fī qulūbihimu l-ḥamiyata ḥamiyyata l-jāhiliyati fa-anzala l-lahu sakīnatahu ʿalā rasūlihi waʿalā l-mu'minīna wa-alzamahum kalimata t-taqwā wakānū aḥaqqa bihā wa-ahlahā wakāna l-lahu bikulli shayin ʿalīman,Iz ja'alal lazeena kafaroo fee quloobihimul hamiyyata hamiyyatal jaahiliyyati fa anzalal laahu sakeenatahoo 'alaa Rasoolihee wa 'alal mu mineena wa alzamahum kalimatat taqwaa wa kaanooo ahaqqa bihaa wa ahlahaa; wa kaanal laahu bikulli shai'in Aleema,Ith jaAAala allatheena kafaroofee quloobihimu alhamiyyata hamiyyata aljahiliyyatifaanzala Allahu sakeenatahu AAala rasoolihi waAAalaalmu/mineena waalzamahum kalimata attaqwa wakanooahaqqa biha waahlaha wakana Allahubikulli shay-in AAaleema,إِذْ جَعَلَ ٱلَّذِينَ كَفَرُوا۟ فِى قُلُوبِهِمُ ٱلْحَمِيَّةَ حَمِيَّةَ ٱلْجَٰهِلِيَّةِ فَأَنزَلَ ٱللَّهُ سَكِينَتَهُۥ عَلَىٰ رَسُولِهِۦ وَعَلَى ٱلْمُؤْمِنِينَ وَأَلْزَمَهُمْ كَلِمَةَ ٱلتَّقْوَىٰ وَكَانُوٓا۟ أَحَقَّ بِهَا وَأَهْلَهَا ۚ وَكَانَ ٱللَّهُ بِكُلِّ شَىْءٍ عَلِيمًۭا,0.4119,0.3403,0.4136,0.4136,REAL_ERROR
48,27,Laqad ṣadaqa l-lahu rasūlahu r-ru'yā bil-ḥaqi latadkhulunna l-masjida l-ḥarāma in shāa l-lahu āminīna muḥalliqīna ruūsakum wamuqaṣṣirīna lā takhāfūna faʿalima mā lam taʿlamū fajaʿala min dūni dhālika fatḥan qarīban,"Laqad sadaqal laahu Rasoolahur ru'yaa bilhaqq, latadkhulunnal Masjidal-Haraama in shaaa'al laahu aamineena muhalliqeena ru'oosakum wa muqassireena laa takhaafoona fa'alima maa lam ta'lamoo faja'ala min dooni zaalika fathan qareebaa",Laqad sadaqa Allahu rasoolahuarru/ya bilhaqqi latadkhulunnaalmasjida alharama in shaa Allahu amineenamuhalliqeena ruoosakum wamuqassireena latakhafoona faAAalima ma lam taAAlamoo fajaAAala mindooni thalika fathan qareeba,لَّقَدْ صَدَقَ ٱللَّهُ رَسُولَهُ ٱلرُّءْيَا بِٱلْحَقِّ ۖ لَتَدْخُلُنَّ ٱلْمَسْجِدَ ٱلْحَرَامَ إِن شَآءَ ٱللَّهُ ءَامِنِينَ مُحَلِّقِينَ رُءُوسَكُمْ وَمُقَصِّرِينَ لَا تَخَافُونَ ۖ فَعَلِمَ مَا لَمْ تَعْلَمُوا۟ فَجَعَلَ مِن دُونِ ذَٰلِكَ فَتْحًۭا قَرِيبًا,0.2442,0.2568,0.2442,0.2568,REAL_ERROR
48,29,Muḥammadur-rasūlu l-lahi wa-alladhīna maʿahu ashiddāu ʿalā l-kufāri ruḥamāu baynahum tarāhum rukkaʿan sujjaday-yabtaghūna faḍlam-mina l-lahi wariḍ'wānan sīmāhum fī wujūhihim min athari s-sujūdi dhālika mathaluhum fī t-tawrāti wamathaluhum fī l-injīli kazarʿin akhraja shaṭahu faāzarahu fa-is'taghlaẓa fa-is'tawā ʿalā sūqihi yuʿ'jibu z-zurāʿa liyaghīẓa bihimu l-kufāra waʿada l-lahu alladhīna āmanū waʿamilū ṣ-ṣāliḥāti min'hum maghfirataw-wa-ajran ʿaẓīman,Muhammadur Rasoolul laah; wallazeena ma'ahooo ashiddaaa'u 'alal kuffaaari ruhamaaa'u bainahum taraahum rukka'an sujjadany yabtaghoona fadlam minal laahi wa ridwaanan seemaahum fee wujoohihim min asaris sujood; zaalika masaluhum fit tawraah; wa masaluhum fil Injeeli kazar'in akhraja shat 'ahoo fa 'aazarahoo fastaghlaza fastawaa 'alaa sooqihee yu'jibuz zurraa'a liyagheeza bihimul kuffaar; wa'adal laahul lazeena aamanoo wa 'amilus saalihaati minhum maghfiratanw wa ajran 'azeemaa,Muhammadun rasoolu Allahi wallatheenamaAAahu ashiddao AAala alkuffari ruhamaobaynahum tarahum rukkaAAan sujjadan yabtaghoona fadlanmina Allahi waridwanan seemahum feewujoohihim min athari assujoodi thalika mathaluhumfee attawrati wamathaluhum fee al-injeelikazarAAin akhraja shat-ahu faazarahu fastaghlathafastawa AAala sooqihi yuAAjibu azzurraAAaliyagheetha bihimu alkuffara waAAada Allahuallatheena amanoo waAAamiloo assalihatiminhum maghfiratan waajran AAatheema,مُّحَمَّدٌۭ رَّسُولُ ٱللَّهِ ۚ وَٱلَّذِينَ مَعَهُۥٓ أَشِدَّآءُ عَلَى ٱلْكُفَّارِ رُحَمَآءُ بَيْنَهُمْ ۖ تَرَىٰهُمْ رُكَّعًۭا سُجَّدًۭا يَبْتَغُونَ فَضْلًۭا مِّنَ ٱللَّهِ وَرِضْوَٰنًۭا ۖ سِيمَاهُمْ فِى وُجُوهِهِم مِّنْ أَثَرِ ٱلسُّجُودِ ۚ ذَٰلِكَ مَثَلُهُمْ فِى ٱلتَّوْرَىٰةِ ۚ وَمَثَلُهُمْ فِى ٱلْإِنجِيلِ كَزَرْعٍ أَخْرَجَ شَطْـَٔهُۥ فَـَٔازَرَهُۥ فَٱسْتَغْلَظَ فَٱسْتَوَىٰ عَلَىٰ سُوقِهِۦ يُعْجِبُ ٱلزُّرَّاعَ لِيَغِيظَ بِهِمُ ٱلْكُفَّارَ ۗ وَعَدَ ٱللَّهُ ٱلَّذِينَ ءَامَنُوا۟ وَعَمِلُوا۟ ٱلصَّٰلِحَٰتِ مِنْهُم مَّغْفِرَةًۭ وَأَجْرًا عَظِيمًۢا,0.0892,0.063,0.0896,0.0896,REAL_ERROR
60,1,Yāayyuhā alladhīna āmanū lā tattakhidhū ʿaduwwī waʿaduwwakum awliyāa tul'qūna ilayhim bil-mawadati waqad kafarū bimā jāakum mina l-ḥaqi yukh'rijūna r-rasūla wa-iyyākum an tu'minū bil-lahi rabbikum in kuntum kharajtum jihādan fī sabīlī wa-ib'tighāa marḍātī tusirrūna ilayhim bil-mawadati wa-anā aʿlamu bimā akhfaytum wamā aʿlantum wamay-yafʿalhu minkum faqad ḍalla sawāa s-sabīl,"Yaa ayyuhal lazeena aamanoo laa tattakhizoo 'aduwwee wa 'aduwaakum awliyaaa'a tulqoona ilaihim bilmawaddati wa qad kafaroo bima jaaa'akum minal haqq, yukhrijoonar Rasoola wa iyyaakum an tu'minoo billaahi rabbikum in kuntum kharajtum jihaadan fee sabeelee wabtighaaa'a mardaatee; tusirroona ilaihim bilma waddati wa ana a'alamu bimaaa akhfaitum wa maaa a'lantum; wa many yaf'alhu minkum faqad dalla sawaaa'as sabeel",Ya ayyuha allatheena amanoola tattakhithoo AAaduwwee waAAaduwwakum awliyaatulqoona ilayhim bilmawaddati waqad kafaroo bima jaakummina alhaqqi yukhrijoona arrasoola wa-iyyakuman tu/minoo billahi rabbikum in kuntum kharajtumjihadan fee sabeelee wabtighaa mardateetusirroona ilayhim bilmawaddati waana aAAlamu bimaakhfaytum wama aAAlantum waman yafAAalhu minkum faqad dallasawaa assabeel,يَٰٓأَيُّهَا ٱلَّذِينَ ءَامَنُوا۟ لَا تَتَّخِذُوا۟ عَدُوِّى وَعَدُوَّكُمْ أَوْلِيَآءَ تُلْقُونَ إِلَيْهِم بِٱلْمَوَدَّةِ وَقَدْ كَفَرُوا۟ بِمَا جَآءَكُم مِّنَ ٱلْحَقِّ يُخْرِجُونَ ٱلرَّسُولَ وَإِيَّاكُمْ ۙ أَن تُؤْمِنُوا۟ بِٱللَّهِ رَبِّكُمْ إِن كُنتُمْ خَرَجْتُمْ جِهَٰدًۭا فِى سَبِيلِى وَٱبْتِغَآءَ مَرْضَاتِى ۚ تُسِرُّونَ إِلَيْهِم بِٱلْمَوَدَّةِ وَأَنَا۠ أَعْلَمُ بِمَآ أَخْفَيْتُمْ وَمَآ أَعْلَنتُمْ ۚ وَمَن يَفْعَلْهُ مِنكُمْ فَقَدْ ضَلَّ سَوَآءَ ٱلسَّبِيلِ,0.3028,0.3057,0.1895,0.3057,REAL_ERROR
60,4,Qad kānat lakum us'watun ḥasanatun fī ib'rāhīma wa-alladhīna maʿahu idh qālū liqawmihim innā buraāu minkum wamimmā taʿbudūna min dūni l-lahi kafarnā bikum wabadā baynanā wabaynakumu l-ʿadāwatu wal-baghḍāu abadan ḥattā tu'minū bil-lahi waḥdahu illā qawla ib'rāhīma li-abīhi la-astaghfiranna laka wamā amliku laka mina l-lahi min shayir-rabbanā ʿalayka tawakkalnā wa-ilayka anabnā wa-ilayka l-maṣīr,Qad kaanat lakum uswatun basanatun feee Ibraaheema wallazeena ma'ahoo iz qaaloo liqawmihim innaa bura'aaa'u minkum wa mimmaa ta'budoona min doonil laahi kafarnaa bikum wa badaa bainanaa wa bainakumul 'adaawatu wal baghdaaa'u abadan hattaa tu'minoo billaahi wahdahooo illaa qawla Ibraheema li abeehi la astaghfiranna laka wa maaa amliku laka minal laahi min shai; rabbanaa 'alaika tawakkalnaa wa ilaika anabnaa wa ilaikal maseer,Qad kanat lakum oswatun hasanatunfee ibraheema wallatheena maAAahu ithqaloo liqawmihim inna buraao minkum wamimmataAAbudoona min dooni Allahi kafarna bikum wabadabaynana wabaynakumu alAAadawatu walbaghdaoabadan hatta tu/minoo billahi wahdahuilla qawla ibraheema li-abeehi laastaghfiranna lakawama amliku laka mina Allahi min shay-in rabbanaAAalayka tawakkalna wa-ilayka anabna wa-ilayka almaseer,قَدْ كَانَتْ لَكُمْ أُسْوَةٌ حَسَنَةٌۭ فِىٓ إِبْرَٰهِيمَ وَٱلَّذِينَ مَعَهُۥٓ إِذْ قَالُوا۟ لِقَوْمِهِمْ إِنَّا بُرَءَٰٓؤُا۟ مِنكُمْ وَمِمَّا تَعْبُدُونَ مِن دُونِ ٱللَّهِ كَفَرْنَا بِكُمْ وَبَدَا بَيْنَنَا وَبَيْنَكُمُ ٱلْعَدَٰوَةُ وَٱلْبَغْضَآءُ أَبَدًا حَتَّىٰ تُؤْمِنُوا۟ بِٱللَّهِ وَحْدَهُۥٓ إِلَّا قَوْلَ إِبْرَٰهِيمَ لِأَبِيهِ لَأَسْتَغْفِرَنَّ لَكَ وَمَآ أَمْلِكُ لَكَ مِنَ ٱللَّهِ مِن شَىْءٍۢ ۖ رَّبَّنَا عَلَيْكَ تَوَكَّلْنَا وَإِلَيْكَ أَنَبْنَا وَإِلَيْكَ ٱلْمَصِيرُ,0.3098,0.3105,0.2636,0.3105,REAL_ERROR
60,10,Yāayyuhā alladhīna āmanū idhā jāakumu l-mu'minātu muhājirātin fa-im'taḥinūhunna l-lahu aʿlamu biīmānihinna fa-in ʿalim'tumūhunna mu'minātin falā tarjiʿūhunna ilā l-kufāri lā hunna ḥillul-lahum walā hum yaḥillūna lahunna waātūhum mā anfaqū walā junāḥa ʿalaykum an tankiḥūhunna idhā ātaytumūhunna ujūrahunna walā tum'sikū biʿiṣami l-kawāfiri wasalū mā anfaqtum walyasalū mā anfaqū dhālikum ḥuk'mu l-lahi yaḥkumu baynakum wal-lahu ʿalīmun ḥakīmun,Yaa ayyuhal lazeena aamanoo izaa jaaa'akumul mu'minaatu muhaajiraatin famtah inoohunna Allaahu a'lamu bieemaanihinna fa in 'alimtumoohunna mu'minaatin falaa tarji'oohunna ilal kuffaar; laa hunna hillul lahum wa laa hum uahilloona lahunna wa aatoohum maa anfaqoo wa laa junaaha 'alaikum an tankihoohunna izaaa aataitumoohunna ujoorahunn; wa laa tumsikoo bi 'isamil kawaafiri was'aloo maaa anfaqtum walyas'aloo maaa anfaqoo zaalikum hukmul laahi yahkumu bainakum wallaahu 'aleemun hakeem,Ya ayyuha allatheena amanooitha jaakumu almu/minatu muhajiratinfamtahinoohunna Allahu aAAlamu bi-eemanihinnafa-in AAalimtumoohunna mu/minatin falatarjiAAoohunna ila alkuffari la hunna hillunlahum wala hum yahilloona lahunna waatoohumma anfaqoo wala junaha AAalaykum an tankihoohunnaitha ataytumoohunna ojoorahunna walatumsikoo biAAisami alkawafiri was-aloo maanfaqtum walyas-aloo ma anfaqoo thalikum hukmuAllahi yahkumu baynakum wallahuAAaleemun hakeem,يَٰٓأَيُّهَا ٱلَّذِينَ ءَامَنُوٓا۟ إِذَا جَآءَكُمُ ٱلْمُؤْمِنَٰتُ مُهَٰجِرَٰتٍۢ فَٱمْتَحِنُوهُنَّ ۖ ٱللَّهُ أَعْلَمُ بِإِيمَٰنِهِنَّ ۖ فَإِنْ عَلِمْتُمُوهُنَّ مُؤْمِنَٰتٍۢ فَلَا تَرْجِعُوهُنَّ إِلَى ٱلْكُفَّارِ ۖ لَا هُنَّ حِلٌّۭ لَّهُمْ وَلَا هُمْ يَحِلُّونَ لَهُنَّ ۖ وَءَاتُوهُم مَّآ أَنفَقُوا۟ ۚ وَلَا جُنَاحَ عَلَيْكُمْ أَن تَنكِحُوهُنَّ إِذَآ ءَاتَيْتُمُوهُنَّ أُجُورَهُنَّ ۚ وَلَا تُمْسِكُوا۟ بِعِصَمِ ٱلْكَوَافِرِ وَسْـَٔلُوا۟ مَآ أَنفَقْتُمْ وَلْيَسْـَٔلُوا۟ مَآ أَنفَقُوا۟ ۚ ذَٰلِكُمْ حُكْمُ ٱللَّهِ ۖ يَحْكُمُ بَيْنَكُمْ ۚ وَٱللَّهُ عَلِيمٌ حَكِيمٌۭ,0.3844,0.1175,0.3879,0.3879,REAL_ERROR
60,12,Yāayyuhā n-nabiyu idhā jāaka l-mu'minātu yubāyiʿ'naka ʿalā al-lā yush'rik'na bil-lahi shayaw-walā yasriq'na walā yaznīna walā yaqtul'na awlādahunna walā yatīna bibuh'tāniy-yaftarīnahu bayna aydīhinna wa-arjulihinna walā yaʿṣīnaka fī maʿrūfin fabāyiʿ'hunna wa-is'taghfir lahunna l-laha inna l-laha ghafūrur-raḥīmun,Yaaa ayyuhan nabbiyyu izaa jaaa'akal mu'minaau yubaai naka 'alaaa allaa yushrikna billaahi shai 'anw wa laa yasriqna wa laa yazneena wa laa yaqtulna awlaadahunna wa laa yaateena bibuhtaaniny yaftaree nahoo baina aydeehinna wa arjulihinna wa laa ya'seenaka fee ma'roofin fabaayi'hunna wastaghfir lahunnal laaha innnal laaha ghafoorur raheem,Ya ayyuha annabiyyu ithajaaka almu/minatu yubayiAAnaka AAalaan la yushrikna billahi shay-an walayasriqna wala yazneena wala yaqtulna awladahunnawala ya/teena bibuhtanin yaftareenahu baynaaydeehinna waarjulihinna wala yaAAseenaka feemaAAroofin fabayiAAhunna wastaghfir lahunna Allahainna Allaha ghafoorun raheem,يَٰٓأَيُّهَا ٱلنَّبِىُّ إِذَا جَآءَكَ ٱلْمُؤْمِنَٰتُ يُبَايِعْنَكَ عَلَىٰٓ أَن لَّا يُشْرِكْنَ بِٱللَّهِ شَيْـًۭٔا وَلَا يَسْرِقْنَ وَلَا يَزْنِينَ وَلَا يَقْتُلْنَ أَوْلَٰدَهُنَّ وَلَا يَأْتِينَ بِبُهْتَٰنٍۢ يَفْتَرِينَهُۥ بَيْنَ أَيْدِيهِنَّ وَأَرْجُلِهِنَّ وَلَا يَعْصِينَكَ فِى مَعْرُوفٍۢ ۙ فَبَايِعْهُنَّ وَٱسْتَغْفِرْ لَهُنَّ ٱللَّهَ ۖ إِنَّ ٱللَّهَ غَفُورٌۭ رَّحِيمٌۭ,0.0369,0.0371,0.0323,0.0371,REAL_ERROR
65,1,Yāayyuhā n-nabiyu idhā ṭallaqtumu n-nisāa faṭalliqūhunna liʿiddatihinna wa-aḥṣū l-ʿidata wa-ittaqū l-laha rabbakum lā tukh'rijūhunna min buyūtihinna walā yakhruj'na illā ay-yatīna bifāḥishatim-mubayyinatin watil'ka ḥudūdu l-lahi wamay-yataʿadda ḥudūda l-lahi faqad ẓalama nafsahu lā tadrī laʿalla l-laha yuḥ'dithu baʿda dhālika amran,Yaaa ayyuhan nabiyyu izaa tallaqtummun nisaaa'a fatalliqoohunna li'iddatihinna wa ahsul'iddata; wattaqul laaha rabbakum laa tukhri joohunna mim bu-yootihinna wa laa yakhrujna illaaa any yaateema bifaahishatim mubaiyinah; wa tilka hudoodul laah; wa many yata'adda hudoodal laahi faqad zalama nafsha; laa tadree la'allal laaha yuhdisu ba'dazaalika amraa,Ya ayyuha annabiyyu ithatallaqtumu annisaa fatalliqoohunnaliAAiddatihinna waahsoo alAAiddata wattaqoo Allaharabbakum la tukhrijoohunna min buyootihinna walayakhrujna illa an ya/teena bifahishatinmubayyinatin watilka hudoodu Allahi wamanyataAAadda hudooda Allahi faqad thalamanafsahu la tadree laAAalla Allaha yuhdithubaAAda thalika amra,يَٰٓأَيُّهَا ٱلنَّبِىُّ إِذَا طَلَّقْتُمُ ٱلنِّسَآءَ فَطَلِّقُوهُنَّ لِعِدَّتِهِنَّ وَأَحْصُوا۟ ٱلْعِدَّةَ ۖ وَٱتَّقُوا۟ ٱللَّهَ رَبَّكُمْ ۖ لَا تُخْرِجُوهُنَّ مِنۢ بُيُوتِهِنَّ وَلَا يَخْرُجْنَ إِلَّآ أَن يَأْتِينَ بِفَٰحِشَةٍۢ مُّبَيِّنَةٍۢ ۚ وَتِلْكَ حُدُودُ ٱللَّهِ ۚ وَمَن يَتَعَدَّ حُدُودَ ٱللَّهِ فَقَدْ ظَلَمَ نَفْسَهُۥ ۚ لَا تَدْرِى لَعَلَّ ٱللَّهَ يُحْدِثُ بَعْدَ ذَٰلِكَ أَمْرًۭا,0.2511,0.1944,0.2515,0.2515,REAL_ERROR
65,2,Fa-idhā balaghna ajalahunna fa-amsikūhunna bimaʿrūfin aw fāriqūhunna bimaʿrūfiw-wa-ashhidū dhaway ʿadlim-minkum wa-aqīmū sh-shahādata lillahi dhālikum yūʿaẓu bihi man kāna yu'minu bil-lahi wal-yawmi l-ākhiri wamay-yattaqi l-laha yajʿal lahu makhrajan,Fa izaa balaghna ajalahunna fa amsikoohunna bima'roofin aw faariqoohunna bima'roofinw wa ashhidoo zawai 'adlim minkum wa aqeemush shahaadata lillaah; zaalikum yoo'azu bihee man kaana yu'minu billaahi wal yawmil aakhir; wa many yattaqil laaha yaj'al lahoo makhrajaa,Fa-itha balaghna ajalahunnafaamsikoohunna bimaAAroofin aw fariqoohunna bimaAAroofinwaashhidoo thaway AAadlin minkum waaqeemoo ashshahadatalillahi thalikum yooAAathu bihi man kanayu/minu billahi walyawmi al-akhiriwaman yattaqi Allaha yajAAal lahu makhraja,فَإِذَا بَلَغْنَ أَجَلَهُنَّ فَأَمْسِكُوهُنَّ بِمَعْرُوفٍ أَوْ فَارِقُوهُنَّ بِمَعْرُوفٍۢ وَأَشْهِدُوا۟ ذَوَىْ عَدْلٍۢ مِّنكُمْ وَأَقِيمُوا۟ ٱلشَّهَٰدَةَ لِلَّهِ ۚ ذَٰلِكُمْ يُوعَظُ بِهِۦ مَن كَانَ يُؤْمِنُ بِٱللَّهِ وَٱلْيَوْمِ ٱلْءَاخِرِ ۚ وَمَن يَتَّقِ ٱللَّهَ يَجْعَل لَّهُۥ مَخْرَجًۭا,0.1605,0.1882,0.0398,0.1882,REAL_ERROR
